2023/05/28,09:31:00,  Test No.:,        17
MAP,BASE,L-TOP,X,1   ,Y,1   
DATA:,3262-019(OS)-OGRT-220902-d
Result of AutoTest(All steps)

Start time:,05/28/2023,09:26:30
End time  :,05/28/2023,09:31:00

Test result:,PASS

TEST-Step,2850,PASS-Step,2850,FAIL-Step,0
CCD-Err,0,SKIP-Err,0




AST,STEP-No.  ,STEP-NAME   ,,MOD  ,JUDGE   ,,  MODE  ,,,,REF-VALUE  ,MEAS-VALUE ,HI-LIMIT   ,LO-LIMIT   ,,,,,,,,,NET_H ,NET_L ,NET_G1,NET_G2,,,,,,,,,,,,,,,,,,,,,,,PNT-H ,PNT-L ,,,,,,,,,,,,SMX,SMY,
AST,2225      ,N54   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,97    ,,,,,,,,,,,,  0,  0,
AST,2226      ,N54   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,96    ,,,,,,,,,,,,  0,  0,
AST,2227      ,N54   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,98    ,,,,,,,,,,,,  0,  0,
AST,2228      ,N54   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,100   ,,,,,,,,,,,,  0,  0,
AST,2229      ,N54   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,99    ,,,,,,,,,,,,  0,  0,
AST,2230      ,N54   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,146   ,,,,,,,,,,,,  0,  0,
AST,2231      ,N54   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,147   ,,,,,,,,,,,,  0,  0,
AST,2232      ,N54   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,123   ,,,,,,,,,,,,  0,  0,
AST,2233      ,N54   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,125   ,,,,,,,,,,,,  0,  0,
AST,2234      ,N54   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,124   ,,,,,,,,,,,,  0,  0,
AST,2235      ,N54   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,138   ,,,,,,,,,,,,  0,  0,
AST,2236      ,N54   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,137   ,,,,,,,,,,,,  0,  0,
AST,2237      ,N54   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,139   ,,,,,,,,,,,,  0,  0,
AST,2238      ,N54   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,136   ,,,,,,,,,,,,  0,  0,
AST,2239      ,N54   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,126   ,,,,,,,,,,,,  0,  0,
AST,2240      ,N54   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,127   ,,,,,,,,,,,,  0,  0,
AST,2241      ,N54   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,140   ,,,,,,,,,,,,  0,  0,
AST,2242      ,N54   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,141   ,,,,,,,,,,,,  0,  0,
AST,2243      ,N54   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,134   ,,,,,,,,,,,,  0,  0,
AST,2244      ,N54   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,135   ,,,,,,,,,,,,  0,  0,
AST,2245      ,N54   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,128   ,,,,,,,,,,,,  0,  0,
AST,2246      ,N54   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,129   ,,,,,,,,,,,,  0,  0,
AST,2247      ,N54   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,142   ,,,,,,,,,,,,  0,  0,
AST,2248      ,N54   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,143   ,,,,,,,,,,,,  0,  0,
AST,2249      ,N54   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,133   ,,,,,,,,,,,,  0,  0,
AST,2250      ,N54   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,132   ,,,,,,,,,,,,  0,  0,
AST,2251      ,N54   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,131   ,,,,,,,,,,,,  0,  0,
AST,2252      ,N54   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,130   ,,,,,,,,,,,,  0,  0,
AST,2253      ,N54   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,148   ,,,,,,,,,,,,  0,  0,
AST,2254      ,N54   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,150   ,,,,,,,,,,,,  0,  0,
AST,2255      ,N54   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2735  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,54    ,149   ,,,,,,,,,,,,  0,  0,
AST,2256      ,N56   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,102   ,,,,,,,,,,,,  0,  0,
AST,2257      ,N56   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,145   ,,,,,,,,,,,,  0,  0,
AST,2258      ,N56   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,144   ,,,,,,,,,,,,  0,  0,
AST,2259      ,N56   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,97    ,,,,,,,,,,,,  0,  0,
AST,2260      ,N56   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,96    ,,,,,,,,,,,,  0,  0,
AST,2261      ,N56   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,98    ,,,,,,,,,,,,  0,  0,
AST,2262      ,N56   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,100   ,,,,,,,,,,,,  0,  0,
AST,2263      ,N56   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,99    ,,,,,,,,,,,,  0,  0,
AST,2264      ,N56   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,146   ,,,,,,,,,,,,  0,  0,
AST,2265      ,N56   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,147   ,,,,,,,,,,,,  0,  0,
AST,2266      ,N56   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,123   ,,,,,,,,,,,,  0,  0,
AST,2267      ,N56   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,125   ,,,,,,,,,,,,  0,  0,
AST,2268      ,N56   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,124   ,,,,,,,,,,,,  0,  0,
AST,2269      ,N56   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,138   ,,,,,,,,,,,,  0,  0,
AST,2270      ,N56   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,137   ,,,,,,,,,,,,  0,  0,
AST,2271      ,N56   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,139   ,,,,,,,,,,,,  0,  0,
AST,2272      ,N56   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,136   ,,,,,,,,,,,,  0,  0,
AST,2273      ,N56   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,126   ,,,,,,,,,,,,  0,  0,
AST,2274      ,N56   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,127   ,,,,,,,,,,,,  0,  0,
AST,2275      ,N56   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,140   ,,,,,,,,,,,,  0,  0,
AST,2276      ,N56   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,141   ,,,,,,,,,,,,  0,  0,
AST,2277      ,N56   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,134   ,,,,,,,,,,,,  0,  0,
AST,2278      ,N56   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,135   ,,,,,,,,,,,,  0,  0,
AST,2279      ,N56   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,128   ,,,,,,,,,,,,  0,  0,
AST,2280      ,N56   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,129   ,,,,,,,,,,,,  0,  0,
AST,2281      ,N56   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,142   ,,,,,,,,,,,,  0,  0,
AST,2282      ,N56   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,143   ,,,,,,,,,,,,  0,  0,
AST,2283      ,N56   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,133   ,,,,,,,,,,,,  0,  0,
AST,2284      ,N56   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,132   ,,,,,,,,,,,,  0,  0,
AST,2285      ,N56   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,131   ,,,,,,,,,,,,  0,  0,
AST,2286      ,N56   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,130   ,,,,,,,,,,,,  0,  0,
AST,2287      ,N56   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,148   ,,,,,,,,,,,,  0,  0,
AST,2288      ,N56   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,150   ,,,,,,,,,,,,  0,  0,
AST,2289      ,N56   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2736  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,56    ,149   ,,,,,,,,,,,,  0,  0,
AST,2290      ,N57   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,145   ,,,,,,,,,,,,  0,  0,
AST,2291      ,N57   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,144   ,,,,,,,,,,,,  0,  0,
AST,2292      ,N57   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,97    ,,,,,,,,,,,,  0,  0,
AST,2293      ,N57   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,96    ,,,,,,,,,,,,  0,  0,
AST,2294      ,N57   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,98    ,,,,,,,,,,,,  0,  0,
AST,2295      ,N57   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,100   ,,,,,,,,,,,,  0,  0,
AST,2296      ,N57   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,99    ,,,,,,,,,,,,  0,  0,
AST,2297      ,N57   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,146   ,,,,,,,,,,,,  0,  0,
AST,2298      ,N57   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,147   ,,,,,,,,,,,,  0,  0,
AST,2299      ,N57   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,123   ,,,,,,,,,,,,  0,  0,
AST,2300      ,N57   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,125   ,,,,,,,,,,,,  0,  0,
AST,2301      ,N57   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,124   ,,,,,,,,,,,,  0,  0,
AST,2302      ,N57   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,138   ,,,,,,,,,,,,  0,  0,
AST,2303      ,N57   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,137   ,,,,,,,,,,,,  0,  0,
AST,2304      ,N57   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,139   ,,,,,,,,,,,,  0,  0,
AST,2305      ,N57   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,136   ,,,,,,,,,,,,  0,  0,
AST,2306      ,N57   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,126   ,,,,,,,,,,,,  0,  0,
AST,2307      ,N57   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,127   ,,,,,,,,,,,,  0,  0,
AST,2308      ,N57   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,140   ,,,,,,,,,,,,  0,  0,
AST,2309      ,N57   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,141   ,,,,,,,,,,,,  0,  0,
AST,2310      ,N57   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,134   ,,,,,,,,,,,,  0,  0,
AST,2311      ,N57   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,135   ,,,,,,,,,,,,  0,  0,
AST,2312      ,N57   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,128   ,,,,,,,,,,,,  0,  0,
AST,2313      ,N57   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,129   ,,,,,,,,,,,,  0,  0,
AST,2314      ,N57   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,142   ,,,,,,,,,,,,  0,  0,
AST,2315      ,N57   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,143   ,,,,,,,,,,,,  0,  0,
AST,2316      ,N57   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,133   ,,,,,,,,,,,,  0,  0,
AST,2317      ,N57   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,132   ,,,,,,,,,,,,  0,  0,
AST,2318      ,N57   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,131   ,,,,,,,,,,,,  0,  0,
AST,2319      ,N57   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,130   ,,,,,,,,,,,,  0,  0,
AST,2320      ,N57   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,148   ,,,,,,,,,,,,  0,  0,
AST,2321      ,N57   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,150   ,,,,,,,,,,,,  0,  0,
AST,2322      ,N57   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2737  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,57    ,149   ,,,,,,,,,,,,  0,  0,
AST,2323      ,N36   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2750  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,36    ,144   ,,,,,,,,,,,,  0,  0,
AST,2324      ,N36   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2750  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,36    ,97    ,,,,,,,,,,,,  0,  0,
AST,2325      ,N36   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2750  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,36    ,96    ,,,,,,,,,,,,  0,  0,
AST,2326      ,N36   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2750  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,36    ,98    ,,,,,,,,,,,,  0,  0,
AST,2327      ,N36   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,2750  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,36    ,100   ,,,,,,,,,,,,  0,  0,
